Year,Month,Monthly_MSL,Linear_Trend,High_Conf.,Low_Conf.
1942,6,7.037,6.997,7.007,6.986
1942,7,7.044,6.997,7.007,6.986
1942,8,6.932,6.996,7.007,6.986
1942,9,6.957,6.996,7.007,6.986
1942,10,7.142,6.996,7.007,6.986
1942,11,7.131,6.996,7.007,6.986
1942,12,7.16,6.996,7.007,6.986
1943,1,6.949,6.996,7.006,6.985
1943,2,7.221,6.996,7.006,6.985
1943,3,7.222,6.996,7.006,6.985
1943,4,7.241,6.996,7.006,6.985
1943,5,7.178,6.996,7.006,6.985
1943,6,7.047,6.996,7.006,6.985
1943,7,7.064,6.995,7.006,6.985
1943,8,7.132,6.995,7.006,6.985
1943,9,6.997,6.995,7.006,6.985
1943,10,7.022,6.995,7.006,6.985
1943,11,6.911,6.995,7.006,6.985
1943,12,6.94,6.995,7.005,6.985
1944,1,7.269,6.995,7.005,6.984
1944,2,7.241,6.995,7.005,6.984
1944,3,7.162,6.995,7.005,6.984
1944,4,6.981,6.995,7.005,6.984
1944,5,7.198,6.995,7.005,6.984
1944,6,7.037,6.994,7.005,6.984
1944,7,6.944,6.994,7.005,6.984
1944,8,6.852,6.994,7.005,6.984
1944,9,6.947,6.994,7.005,6.984
1944,10,6.932,6.994,7.004,6.984
1944,11,6.931,6.994,7.004,6.984
1944,12,6.9,6.994,7.004,6.983
1945,1,6.999,6.994,7.004,6.983
1945,2,6.941,6.994,7.004,6.983
1945,3,7.222,6.994,7.004,6.983
1945,4,7.221,6.994,7.004,6.983
1945,5,7.128,6.993,7.004,6.983
1945,6,7.127,6.993,7.004,6.983
1945,7,7.074,6.993,7.004,6.983
1945,8,7.052,6.993,7.004,6.983
1945,9,6.947,6.993,7.003,6.983
1945,10,7.062,6.993,7.003,6.983
1945,11,6.951,6.993,7.003,6.983
1945,12,7.04,6.993,7.003,6.982
1946,1,6.989,6.993,7.003,6.982
1946,2,7.261,6.993,7.003,6.982
1946,3,7.002,6.993,7.003,6.982
1946,4,7.181,6.992,7.003,6.982
1946,5,6.998,6.992,7.003,6.982
1946,6,7.037,6.992,7.003,6.982
1946,7,6.964,6.992,7.002,6.982
1946,8,7.052,6.992,7.002,6.982
1946,9,7.037,6.992,7.002,6.982
1946,10,6.962,6.992,7.002,6.982
1946,11,6.771,6.992,7.002,6.981
1946,12,6.7,6.992,7.002,6.981
1947,1,6.659,6.992,7.002,6.981
1947,2,6.461,6.992,7.002,6.981
1947,3,6.742,6.991,7.002,6.981
1947,4,7.061,6.991,7.002,6.981
1947,5,6.938,6.991,7.002,6.981
1947,6,6.927,6.991,7.001,6.981
1947,7,6.914,6.991,7.001,6.981
1947,8,6.882,6.991,7.001,6.981
1947,9,6.817,6.991,7.001,6.981
1947,10,7.032,6.991,7.001,6.981
1947,11,7.001,6.991,7.001,6.98
1947,12,7.03,6.991,7.001,6.98
1948,1,7.049,6.991,7.001,6.98
1948,2,6.941,6.99,7.001,6.98
1948,3,7.002,6.99,7.001,6.98
1948,4,7.021,6.99,7,6.98
1948,5,6.978,6.99,7,6.98
1948,6,6.997,6.99,7,6.98
1948,7,6.994,6.99,7,6.98
1948,8,7.002,6.99,7,6.98
1948,9,7.077,6.99,7,6.98
1948,10,7.222,6.99,7,6.979
1948,11,7.111,6.99,7,6.979
1948,12,7,6.99,7,6.979
1949,1,7.149,6.989,7,6.979
1949,2,7.241,6.989,7,6.979
1949,3,7.172,6.989,6.999,6.979
1949,4,7.111,6.989,6.999,6.979
1949,5,7.098,6.989,6.999,6.979
1949,6,7.137,6.989,6.999,6.979
1949,7,6.994,6.989,6.999,6.979
1949,8,7.132,6.989,6.999,6.979
1949,9,6.837,6.989,6.999,6.978
1949,10,6.932,6.989,6.999,6.978
1949,11,6.981,6.989,6.999,6.978
1949,12,7.15,6.988,6.999,6.978
1950,1,7.039,6.988,6.999,6.978
1950,2,6.931,6.988,6.998,6.978
1950,3,7.132,6.988,6.998,6.978
1950,4,7.121,6.988,6.998,6.978
1950,5,6.988,6.988,6.998,6.978
1950,6,7.067,6.988,6.998,6.978
1950,7,7.034,6.988,6.998,6.978
1950,8,6.912,6.988,6.998,6.978
1950,9,7.057,6.988,6.998,6.977
1950,10,7.232,6.988,6.998,6.977
1950,11,7.001,6.987,6.998,6.977
1950,12,7.02,6.987,6.998,6.977
1951,1,6.919,6.987,6.997,6.977
1951,2,6.701,6.987,6.997,6.977
1951,3,6.872,6.987,6.997,6.977
1951,4,7.051,6.987,6.997,6.977
1951,5,6.958,6.987,6.997,6.977
1951,6,6.877,6.987,6.997,6.977
1951,7,7.004,6.987,6.997,6.977
1951,8,6.882,6.987,6.997,6.976
1951,9,6.907,6.987,6.997,6.976
1951,10,6.732,6.986,6.997,6.976
1951,11,6.781,6.986,6.997,6.976
1951,12,7.29,6.986,6.996,6.976
1952,1,7.259,6.986,6.996,6.976
1952,2,7.121,6.986,6.996,6.976
1952,3,6.972,6.986,6.996,6.976
1952,4,6.921,6.986,6.996,6.976
1952,5,6.988,6.986,6.996,6.976
1952,6,7.157,6.986,6.996,6.976
1952,7,7.044,6.986,6.996,6.975
1952,8,6.962,6.986,6.996,6.975
1952,9,7.117,6.985,6.996,6.975
1952,10,7.142,6.985,6.996,6.975
1952,11,7.011,6.985,6.995,6.975
1952,12,6.94,6.985,6.995,6.975
1953,1,6.859,6.985,6.995,6.975
1953,2,7.111,6.985,6.995,6.975
1953,3,7.042,6.985,6.995,6.975
1953,4,7.071,6.985,6.995,6.975
1953,5,6.978,6.985,6.995,6.975
1953,6,6.927,6.985,6.995,6.974
1953,7,6.924,6.985,6.995,6.974
1953,8,7.082,6.984,6.995,6.974
1953,9,7.117,6.984,6.995,6.974
1953,10,7.002,6.984,6.994,6.974
1953,11,6.881,6.984,6.994,6.974
1953,12,6.95,6.984,6.994,6.974
1954,1,7.089,6.984,6.994,6.974
1954,2,6.651,6.984,6.994,6.974
1954,3,6.732,6.984,6.994,6.974
1954,4,6.921,6.984,6.994,6.974
1954,5,6.868,6.984,6.994,6.973
1954,6,6.817,6.984,6.994,6.973
1954,7,7.024,6.983,6.994,6.973
1954,8,7.002,6.983,6.994,6.973
1954,9,7.037,6.983,6.993,6.973
1954,10,7.152,6.983,6.993,6.973
1954,11,7.121,6.983,6.993,6.973
1954,12,7,6.983,6.993,6.973
1955,1,7.019,6.983,6.993,6.973
1955,2,7.041,6.983,6.993,6.973
1955,3,6.922,6.983,6.993,6.973
1955,4,7.021,6.983,6.993,6.972
1955,5,7.168,6.983,6.993,6.972
1955,6,6.977,6.982,6.993,6.972
1955,7,6.904,6.982,6.993,6.972
1955,8,6.852,6.982,6.992,6.972
1955,9,6.937,6.982,6.992,6.972
1955,10,7.082,6.982,6.992,6.972
1955,11,7.081,6.982,6.992,6.972
1955,12,7.19,6.982,6.992,6.972
1956,1,7.219,6.982,6.992,6.972
1956,2,6.891,6.982,6.992,6.972
1956,3,6.902,6.982,6.992,6.971
1956,4,6.941,6.982,6.992,6.971
1956,5,7.068,6.981,6.992,6.971
1956,6,6.987,6.981,6.992,6.971
1956,7,6.974,6.981,6.991,6.971
1956,8,7.092,6.981,6.991,6.971
1956,9,6.917,6.981,6.991,6.971
1956,10,7.112,6.981,6.991,6.971
1956,11,6.931,6.981,6.991,6.971
1956,12,7.08,6.981,6.991,6.971
1957,1,6.939,6.981,6.991,6.971
1957,2,7.111,6.981,6.991,6.97
1957,3,6.932,6.981,6.991,6.97
1957,4,6.921,6.98,6.991,6.97
1957,5,6.988,6.98,6.991,6.97
1957,6,6.957,6.98,6.991,6.97
1957,7,6.954,6.98,6.99,6.97
1957,8,7.002,6.98,6.99,6.97
1957,9,7.107,6.98,6.99,6.97
1957,10,7.172,6.98,6.99,6.97
1957,11,7.071,6.98,6.99,6.97
1957,12,7.01,6.98,6.99,6.969
1958,1,7.089,6.98,6.99,6.969
1958,2,7.141,6.98,6.99,6.969
1958,3,6.962,6.979,6.99,6.969
1958,4,6.831,6.979,6.99,6.969
1958,5,7.118,6.979,6.99,6.969
1958,6,6.947,6.979,6.989,6.969
1958,7,6.964,6.979,6.989,6.969
1958,8,7.002,6.979,6.989,6.969
1958,9,6.817,6.979,6.989,6.969
1958,10,6.972,6.979,6.989,6.969
1958,11,6.901,6.979,6.989,6.968
1958,12,6.94,6.979,6.989,6.968
1959,1,7.149,6.979,6.989,6.968
1959,2,6.951,6.978,6.989,6.968
1959,3,6.972,6.978,6.989,6.968
1959,4,7.001,6.978,6.989,6.968
1959,5,6.878,6.978,6.989,6.968
1959,6,7.007,6.978,6.988,6.968
1959,7,6.934,6.978,6.988,6.968
1959,8,6.892,6.978,6.988,6.968
1959,9,6.977,6.978,6.988,6.968
1959,10,6.882,6.978,6.988,6.967
1959,11,6.781,6.978,6.988,6.967
1959,12,6.56,6.978,6.988,6.967
1960,1,6.909,6.977,6.988,6.967
1960,2,6.761,6.977,6.988,6.967
1960,3,6.692,6.977,6.988,6.967
1960,4,6.771,6.977,6.988,6.967
1960,5,6.948,6.977,6.987,6.967
1960,6,6.987,6.977,6.987,6.967
1960,7,7.004,6.977,6.987,6.967
1960,8,7.012,6.977,6.987,6.966
1960,9,7.007,6.977,6.987,6.966
1960,10,6.772,6.977,6.987,6.966
1960,11,6.791,6.977,6.987,6.966
1960,12,7,6.976,6.987,6.966
1961,1,6.789,6.976,6.987,6.966
1961,2,6.951,6.976,6.987,6.966
1961,3,7.272,6.976,6.987,6.966
1961,4,7.181,6.976,6.987,6.966
1961,5,7.058,6.976,6.986,6.966
1961,6,7.087,6.976,6.986,6.966
1961,7,7.164,6.976,6.986,6.965
1961,8,7.152,6.976,6.986,6.965
1961,9,7.027,6.976,6.986,6.965
1961,10,6.792,6.976,6.986,6.965
1961,11,6.951,6.975,6.986,6.965
1961,12,6.98,6.975,6.986,6.965
1962,1,7.128,6.975,6.986,6.965
1962,2,7.22,6.975,6.986,6.965
1962,3,6.883,6.975,6.986,6.965
1962,4,6.894,6.975,6.985,6.965
1962,5,6.947,6.975,6.985,6.964
1962,6,6.962,6.975,6.985,6.964
1962,7,7.007,6.975,6.985,6.964
1962,8,7.016,6.975,6.985,6.964
1962,9,7.171,6.975,6.985,6.964
1962,10,6.943,6.974,6.985,6.964
1962,11,6.844,6.974,6.985,6.964
1962,12,6.955,6.974,6.985,6.964
1963,1,6.8,6.974,6.985,6.964
1963,2,6.76,6.974,6.985,6.964
1963,3,6.798,6.974,6.985,6.963
1963,4,6.752,6.974,6.984,6.963
1963,5,6.903,6.974,6.984,6.963
1963,6,6.856,6.974,6.984,6.963
1963,7,6.923,6.974,6.984,6.963
1963,8,6.91,6.974,6.984,6.963
1963,9,6.86,6.973,6.984,6.963
1963,10,7.145,6.973,6.984,6.963
1963,11,7.05,6.973,6.984,6.963
1963,12,6.921,6.973,6.984,6.963
1964,1,6.987,6.973,6.984,6.963
1964,2,7.124,6.973,6.984,6.962
1964,3,6.749,6.973,6.984,6.962
1964,4,6.775,6.973,6.983,6.962
1964,5,7.047,6.973,6.983,6.962
1964,6,6.965,6.973,6.983,6.962
1964,7,7.016,6.973,6.983,6.962
1964,8,6.984,6.972,6.983,6.962
1964,9,7.042,6.972,6.983,6.962
1964,10,6.961,6.972,6.983,6.962
1964,11,7.007,6.972,6.983,6.962
1964,12,7.061,6.972,6.983,6.961
1965,1,6.977,6.972,6.983,6.961
1965,2,7.034,6.972,6.983,6.961
1965,3,6.934,6.972,6.983,6.961
1965,4,6.947,6.972,6.982,6.961
1965,5,6.912,6.972,6.982,6.961
1965,6,6.897,6.972,6.982,6.961
1965,7,7.074,6.971,6.982,6.961
1965,8,6.989,6.971,6.982,6.961
1965,9,6.949,6.971,6.982,6.961
1965,10,6.897,6.971,6.982,6.96
1965,11,7.022,6.971,6.982,6.96
1965,12,6.955,6.971,6.982,6.96
1966,1,6.793,6.971,6.982,6.96
1966,2,6.758,6.971,6.982,6.96
1966,3,7.134,6.971,6.982,6.96
1966,4,6.978,6.971,6.981,6.96
1966,5,6.945,6.971,6.981,6.96
1966,6,6.942,6.97,6.981,6.96
1966,7,6.989,6.97,6.981,6.96
1966,8,6.935,6.97,6.981,6.96
1966,9,7.052,6.97,6.981,6.959
1966,10,6.918,6.97,6.981,6.959
1966,11,6.764,6.97,6.981,6.959
1966,12,6.897,6.97,6.981,6.959
1967,1,7.004,6.97,6.981,6.959
1967,2,6.912,6.97,6.981,6.959
1967,3,7.314,6.97,6.981,6.959
1967,4,7.178,6.97,6.98,6.959
1967,5,7.061,6.969,6.98,6.959
1967,6,6.975,6.969,6.98,6.959
1967,7,6.934,6.969,6.98,6.958
1967,8,6.977,6.969,6.98,6.958
1967,9,6.909,6.969,6.98,6.958
1967,10,7.088,6.969,6.98,6.958
1967,11,7.052,6.969,6.98,6.958
1967,12,7.153,6.969,6.98,6.958
1968,1,7.041,6.969,6.98,6.958
1968,2,7.092,6.969,6.98,6.958
1968,3,7.145,6.969,6.98,6.958
1968,4,7.092,6.968,6.979,6.958
1968,5,7.007,6.968,6.979,6.957
1968,6,6.824,6.968,6.979,6.957
1968,7,6.923,6.968,6.979,6.957
1968,8,6.802,6.968,6.979,6.957
1968,9,6.719,6.968,6.979,6.957
1968,10,6.9,6.968,6.979,6.957
1968,11,6.832,6.968,6.979,6.957
1968,12,6.734,6.968,6.979,6.957
1969,1,6.655,6.968,6.979,6.957
1969,2,6.794,6.968,6.979,6.957
1969,3,6.665,6.967,6.979,6.956
1969,4,6.928,6.967,6.978,6.956
1969,5,6.939,6.967,6.978,6.956
1969,6,6.886,6.967,6.978,6.956
1969,7,6.964,6.967,6.978,6.956
1969,8,6.775,6.967,6.978,6.956
1969,9,7.287,6.967,6.978,6.956
1969,10,7.371,6.967,6.978,6.956
1969,11,7.676,6.967,6.978,6.956
1969,12,7.214,6.967,6.978,6.956
1970,1,6.633,6.967,6.978,6.955
1970,2,6.751,6.967,6.978,6.955
1970,3,6.86,6.966,6.978,6.955
1970,4,7.067,6.966,6.977,6.955
1970,5,6.991,6.966,6.977,6.955
1970,6,6.933,6.966,6.977,6.955
1970,7,6.976,6.966,6.977,6.955
1970,8,6.91,6.966,6.977,6.955
1970,9,6.963,6.966,6.977,6.955
1970,10,6.961,6.966,6.977,6.955
1970,11,7.155,6.966,6.977,6.954
1970,12,6.983,6.966,6.977,6.954
1971,1,6.865,6.966,6.977,6.954
1971,2,7.017,6.965,6.977,6.954
1971,3,6.986,6.965,6.977,6.954
1971,4,6.888,6.965,6.977,6.954
1971,5,6.897,6.965,6.976,6.954
1971,6,6.891,6.965,6.976,6.954
1971,7,7.005,6.965,6.976,6.954
1971,8,6.867,6.965,6.976,6.954
1971,9,6.923,6.965,6.976,6.953
1971,10,7.032,6.965,6.976,6.953
1971,11,7.168,6.965,6.976,6.953
1971,12,7.144,6.965,6.976,6.953
1972,1,6.715,6.964,6.976,6.953
1972,2,6.592,6.964,6.976,6.953
1972,3,6.674,6.964,6.976,6.953
1972,4,7.029,6.964,6.976,6.953
1972,5,6.875,6.964,6.975,6.953
1972,6,6.964,6.964,6.975,6.953
1972,7,6.877,6.964,6.975,6.952
1972,8,6.88,6.964,6.975,6.952
1972,9,6.881,6.964,6.975,6.952
1972,10,6.913,6.964,6.975,6.952
1972,11,7.189,6.964,6.975,6.952
1972,12,7.035,6.963,6.975,6.952
1973,1,6.8,6.963,6.975,6.952
1973,2,7.002,6.963,6.975,6.952
1973,3,7.077,6.963,6.975,6.952
1973,4,7.154,6.963,6.975,6.952
1973,5,6.996,6.963,6.975,6.951
1973,6,6.935,6.963,6.974,6.951
1973,7,6.92,6.963,6.974,6.951
1973,8,6.913,6.963,6.974,6.951
1973,9,6.95,6.963,6.974,6.951
1973,10,6.878,6.963,6.974,6.951
1973,11,7.155,6.962,6.974,6.951
1973,12,7.194,6.962,6.974,6.951
1974,1,6.918,6.962,6.974,6.951
1974,2,6.964,6.962,6.974,6.951
1974,3,6.694,6.962,6.974,6.95
1974,4,6.756,6.962,6.974,6.95
1974,5,6.782,6.962,6.974,6.95
1974,6,7.005,6.962,6.973,6.95
1974,7,7.132,6.962,6.973,6.95
1974,8,7.001,6.962,6.973,6.95
1974,9,6.844,6.962,6.973,6.95
1974,10,7.035,6.961,6.973,6.95
1974,11,6.995,6.961,6.973,6.95
1974,12,7.219,6.961,6.973,6.95
1975,1,7.336,6.961,6.973,6.949
1975,2,6.998,6.961,6.973,6.949
1975,3,6.924,6.961,6.973,6.949
1975,4,6.93,6.961,6.973,6.949
1975,5,6.938,6.961,6.973,6.949
1975,6,6.945,6.961,6.973,6.949
1975,7,6.862,6.961,6.972,6.949
1975,8,6.876,6.961,6.972,6.949
1975,9,6.868,6.96,6.972,6.949
1975,10,6.941,6.96,6.972,6.948
1975,11,6.766,6.96,6.972,6.948
1975,12,7.01,6.96,6.972,6.948
1976,1,7.35,6.96,6.972,6.948
1976,2,6.788,6.96,6.972,6.948
1976,3,6.835,6.96,6.972,6.948
1976,4,6.992,6.96,6.972,6.948
1976,5,6.924,6.96,6.972,6.948
1976,6,6.937,6.96,6.972,6.948
1976,7,6.84,6.96,6.971,6.948
1976,8,6.879,6.959,6.971,6.947
1976,9,6.796,6.959,6.971,6.947
1976,10,6.555,6.959,6.971,6.947
1976,11,6.707,6.959,6.971,6.947
1976,12,7.01,6.959,6.971,6.947
1977,1,6.787,6.959,6.971,6.947
1977,2,6.781,6.959,6.971,6.947
1977,3,6.941,6.959,6.971,6.947
1977,4,7.023,6.959,6.971,6.947
1977,5,6.966,6.959,6.971,6.947
1977,6,6.878,6.959,6.971,6.946
1977,7,7.001,6.958,6.971,6.946
1977,8,6.791,6.958,6.97,6.946
1977,9,6.921,6.958,6.97,6.946
1977,10,6.902,6.958,6.97,6.946
1977,11,7.193,6.958,6.97,6.946
1977,12,6.85,6.958,6.97,6.946
1978,1,6.987,6.958,6.97,6.946
1978,2,6.707,6.958,6.97,6.946
1978,3,6.977,6.958,6.97,6.946
1978,4,6.86,6.958,6.97,6.945
1978,5,6.719,6.958,6.97,6.945
1978,6,6.869,6.957,6.97,6.945
1978,7,6.93,6.957,6.97,6.945
1978,8,6.899,6.957,6.97,6.945
1978,9,7.235,6.957,6.969,6.945
1978,10,7.049,6.957,6.969,6.945
1978,11,7.19,6.957,6.969,6.945
1978,12,6.821,6.957,6.969,6.945
1979,1,6.717,6.957,6.969,6.944
1979,2,6.821,6.957,6.969,6.944
1979,3,6.913,6.957,6.969,6.944
1979,4,6.797,6.957,6.969,6.944
1979,5,6.953,6.956,6.969,6.944
1979,6,6.839,6.956,6.969,6.944
1979,7,7.084,6.956,6.969,6.944
1979,8,6.964,6.956,6.969,6.944
1979,9,7.037,6.956,6.968,6.944
1979,10,6.88,6.956,6.968,6.944
1979,11,6.818,6.956,6.968,6.943
1979,12,6.998,6.956,6.968,6.943
1980,1,6.793,6.956,6.968,6.943
1980,2,6.685,6.956,6.968,6.943
1980,3,6.687,6.956,6.968,6.943
1980,4,6.894,6.955,6.968,6.943
1980,5,6.877,6.955,6.968,6.943
1980,6,6.898,6.955,6.968,6.943
1980,7,6.903,6.955,6.968,6.943
1980,8,6.898,6.955,6.968,6.943
1980,9,6.929,6.955,6.968,6.942
1980,10,7.07,6.955,6.967,6.942
1980,11,7.018,6.955,6.967,6.942
1980,12,7.166,6.955,6.967,6.942
1981,1,7.201,6.955,6.967,6.942
1981,2,7.202,6.955,6.967,6.942
1981,3,6.892,6.954,6.967,6.942
1981,4,6.864,6.954,6.967,6.942
1981,5,6.901,6.954,6.967,6.942
1981,6,6.994,6.954,6.967,6.941
1981,7,6.957,6.954,6.967,6.941
1981,8,7.015,6.954,6.967,6.941
1981,9,6.85,6.954,6.967,6.941
1981,10,7.004,6.954,6.967,6.941
1981,11,7.255,6.954,6.966,6.941
1981,12,7.227,6.954,6.966,6.941
1982,1,6.875,6.954,6.966,6.941
1982,2,6.856,6.953,6.966,6.941
1982,3,6.968,6.953,6.966,6.941
1982,4,7.08,6.953,6.966,6.94
1982,5,7.074,6.953,6.966,6.94
1982,6,6.883,6.953,6.966,6.94
1982,7,6.844,6.953,6.966,6.94
1982,8,6.866,6.953,6.966,6.94
1982,9,7.002,6.953,6.966,6.94
1982,10,6.729,6.953,6.966,6.94
1982,11,6.932,6.953,6.966,6.94
1982,12,7.064,6.953,6.965,6.94
1983,1,7.402,6.952,6.965,6.939
1983,2,7.212,6.952,6.965,6.939
1983,3,7.029,6.952,6.965,6.939
1983,4,6.989,6.952,6.965,6.939
1983,5,6.903,6.952,6.965,6.939
1983,6,6.913,6.952,6.965,6.939
1983,7,6.91,6.952,6.965,6.939
1983,8,6.896,6.952,6.965,6.939
1983,9,6.961,6.952,6.965,6.939
1983,10,7.172,6.952,6.965,6.939
1983,11,7.264,6.952,6.965,6.938
1983,12,6.991,6.951,6.965,6.938
1984,1,7.255,6.951,6.964,6.938
1984,2,6.806,6.951,6.964,6.938
1984,3,6.714,6.951,6.964,6.938
1984,4,6.832,6.951,6.964,6.938
1984,5,6.883,6.951,6.964,6.938
1984,6,6.92,6.951,6.964,6.938
1984,7,7.016,6.951,6.964,6.938
1984,8,6.857,6.951,6.964,6.938
1984,9,6.974,6.951,6.964,6.937
1984,10,7.066,6.951,6.964,6.937
1984,11,6.803,6.95,6.964,6.937
1984,12,6.806,6.95,6.964,6.937
1985,1,6.768,6.95,6.964,6.937
1985,2,6.861,6.95,6.963,6.937
1985,3,6.777,6.95,6.963,6.937
1985,4,6.933,6.95,6.963,6.937
1985,5,6.924,6.95,6.963,6.937
1985,6,6.949,6.95,6.963,6.936
1985,7,6.939,6.95,6.963,6.936
1985,8,6.932,6.95,6.963,6.936
1985,9,7.077,6.95,6.963,6.936
1985,10,7.004,6.949,6.963,6.936
1985,11,7.008,6.949,6.963,6.936
1985,12,6.936,6.949,6.963,6.936
1986,1,7.051,6.949,6.963,6.936
1986,2,6.684,6.949,6.963,6.936
1986,3,6.725,6.949,6.963,6.936
1986,4,6.849,6.949,6.962,6.935
1986,5,6.878,6.949,6.962,6.935
1986,6,6.88,6.949,6.962,6.935
1986,7,6.956,6.949,6.962,6.935
1986,8,6.882,6.949,6.962,6.935
1986,9,7.06,6.948,6.962,6.935
1986,10,7.025,6.948,6.962,6.935
1986,11,7.103,6.948,6.962,6.935
1986,12,7.163,6.948,6.962,6.935
1987,1,6.849,6.948,6.962,6.934
1987,2,6.937,6.948,6.962,6.934
1987,3,6.744,6.948,6.962,6.934
1987,4,6.817,6.948,6.962,6.934
1987,5,6.996,6.948,6.961,6.934
1987,6,6.917,6.948,6.961,6.934
1987,7,6.915,6.948,6.961,6.934
1987,8,7.017,6.947,6.961,6.934
1987,9,7.04,6.947,6.961,6.934
1987,10,6.856,6.947,6.961,6.934
1987,11,6.888,6.947,6.961,6.933
1987,12,6.936,6.947,6.961,6.933
1988,1,7.063,6.947,6.961,6.933
1988,2,6.953,6.947,6.961,6.933
1988,3,7.047,6.947,6.961,6.933
1988,4,6.955,6.947,6.961,6.933
1988,5,6.856,6.947,6.961,6.933
1988,6,6.902,6.947,6.96,6.933
1988,7,6.798,6.946,6.96,6.933
1988,8,7.009,6.946,6.96,6.932
1988,9,6.994,6.946,6.96,6.932
1988,10,6.962,6.946,6.96,6.932
1988,11,7.001,6.946,6.96,6.932
1988,12,7.113,6.946,6.96,6.932
1989,1,7.243,6.946,6.96,6.932
1989,2,7.336,6.946,6.96,6.932
1989,3,7.212,6.946,6.96,6.932
1989,4,6.984,6.946,6.96,6.932
1989,5,7.045,6.946,6.96,6.931
1989,6,6.927,6.945,6.96,6.931
1989,7,6.898,6.945,6.959,6.931
1989,8,7.034,6.945,6.959,6.931
1989,9,6.885,6.945,6.959,6.931
1989,10,7.031,6.945,6.959,6.931
1989,11,6.993,6.945,6.959,6.931
1989,12,6.999,6.945,6.959,6.931
1990,1,7.094,6.945,6.959,6.931
1990,2,7.253,6.945,6.959,6.931
1990,3,7.53,6.945,6.959,6.93
1990,4,7.134,6.945,6.959,6.93
1990,5,6.964,6.944,6.959,6.93
1990,6,6.917,6.944,6.959,6.93
1990,7,7.004,6.944,6.959,6.93
1990,8,6.944,6.944,6.958,6.93
1990,9,6.987,6.944,6.958,6.93
1990,10,7.013,6.944,6.958,6.93
1990,11,6.961,6.944,6.958,6.93
1990,12,6.825,6.944,6.958,6.929
1991,1,7.003,6.944,6.958,6.929
1991,2,6.778,6.944,6.958,6.929
1991,3,6.756,6.944,6.958,6.929
1991,4,6.878,6.943,6.958,6.929
1991,5,6.931,6.943,6.958,6.929
1991,6,7.006,6.943,6.958,6.929
1991,7,6.921,6.943,6.958,6.929
1991,8,6.94,6.943,6.958,6.929
1991,9,6.938,6.943,6.958,6.929
1991,10,6.946,6.943,6.957,6.928
1991,11,6.876,6.943,6.957,6.928
1991,12,6.955,6.943,6.957,6.928
1992,1,7.197,6.943,6.957,6.928
1992,2,7.079,6.943,6.957,6.928
1992,3,7.105,6.942,6.957,6.928
1992,4,6.977,6.942,6.957,6.928
1992,5,6.992,6.942,6.957,6.928
1992,6,6.761,6.942,6.957,6.928
1992,7,6.819,6.942,6.957,6.927
1992,8,6.966,6.942,6.957,6.927
1992,9,6.953,6.942,6.957,6.927
1992,10,6.791,6.942,6.957,6.927
1992,11,6.973,6.942,6.956,6.927
1992,12,6.929,6.942,6.956,6.927
1993,1,7.053,6.942,6.956,6.927
1993,2,7.192,6.941,6.956,6.927
1993,3,7.003,6.941,6.956,6.927
1993,4,6.858,6.941,6.956,6.926
1993,5,6.81,6.941,6.956,6.926
1993,6,6.991,6.941,6.956,6.926
1993,7,7.051,6.941,6.956,6.926
1993,8,6.999,6.941,6.956,6.926
1993,9,6.844,6.941,6.956,6.926
1993,10,6.657,6.941,6.956,6.926
1993,11,6.593,6.941,6.956,6.926
1993,12,6.807,6.941,6.956,6.926
1994,1,6.967,6.94,6.955,6.926
1994,2,6.866,6.94,6.955,6.925
1994,3,6.993,6.94,6.955,6.925
1994,4,6.981,6.94,6.955,6.925
1994,5,6.851,6.94,6.955,6.925
1994,6,7.089,6.94,6.955,6.925
1994,7,6.826,6.94,6.955,6.925
1994,8,6.808,6.94,6.955,6.925
1994,9,6.868,6.94,6.955,6.925
1994,10,6.936,6.94,6.955,6.925
1994,11,6.899,6.94,6.955,6.924
1994,12,7.039,6.939,6.955,6.924
1995,1,7.073,6.939,6.955,6.924
1995,2,7.219,6.939,6.954,6.924
1995,3,7.195,6.939,6.954,6.924
1995,4,7.247,6.939,6.954,6.924
1995,5,7.011,6.939,6.954,6.924
1995,6,6.935,6.939,6.954,6.924
1995,7,6.875,6.939,6.954,6.924
1995,8,6.819,6.939,6.954,6.924
1995,9,6.76,6.939,6.954,6.923
1995,10,6.94,6.939,6.954,6.923
1995,11,7.042,6.938,6.954,6.923
1995,12,6.655,6.938,6.954,6.923
1996,1,6.581,6.938,6.954,6.923
1996,2,7.008,6.938,6.954,6.923
1996,3,6.738,6.938,6.954,6.923
1996,4,6.788,6.938,6.953,6.923
1996,5,6.945,6.938,6.953,6.923
1996,6,6.931,6.938,6.953,6.922
1996,7,6.973,6.938,6.953,6.922
1996,8,6.729,6.938,6.953,6.922
1996,9,6.651,6.938,6.953,6.922
1996,10,6.762,6.937,6.953,6.922
1996,11,7.05,6.937,6.953,6.922
1996,12,6.83,6.937,6.953,6.922
1997,1,6.767,6.937,6.953,6.922
1997,2,7.028,6.937,6.953,6.922
1997,3,7.103,6.937,6.953,6.921
1997,4,7.17,6.937,6.953,6.921
1997,5,7.001,6.937,6.952,6.921
1997,6,6.87,6.937,6.952,6.921
1997,7,6.748,6.937,6.952,6.921
1997,8,6.719,6.937,6.952,6.921
1997,9,6.996,6.936,6.952,6.921
1997,10,7.144,6.936,6.952,6.921
1997,11,6.839,6.936,6.952,6.921
